longitude,latitude,month,month_name
-88.885308,30.396032,4,04 April
-88.885308,30.396032,6,06 June
-88.885308,30.396032,6,06 June
-85.412316,42.401696,8,08 August
-90.15313,29.966037,11,11 November
-84.363505,45.649947,7,07 July
-84.595949,44.907724,10,10 October
-73.310673,41.631484,11,11 November
-99.228488,18.933725,12,12 December
-84.595949,44.907724,10,10 October
-84.595949,44.907724,10,10 October
-84.595949,44.907724,10,10 October
-110.9747,32.2226,2,02 February
-84.39139,42.614282,9,09 September
-81.820679,26.642549,2,02 February
-71.9875,41.83,6,06 June
-84.008687,41.872589,8,08 August
-74.21678,40.2601,9,09 September
-74.21678,40.2601,9,09 September
-81.348,41.505,10,10 October
-73.867,40.946,9,09 September
-73.310673,41.631484,9,09 September
-81.33778950255409,27.189430104065945,1,01 January
-65.568638000000007,43.565156,8,08 August
-73.310673,41.631484,8,08 August
-73.310673,41.631484,9,09 September
-72.67131,40.942723,7,07 July
-72.67131,40.942723,7,07 July
-73.867,40.946,8,08 August
-63.87667,44.49528,8,08 August
-110.880087,31.725088,8,08 August
-110.880087,31.725088,8,08 August
-63.87667,44.49528,9,09 September
-63.87667,44.49528,9,09 September
-63.87667,44.49528,9,09 September
-63.87667,44.49528,9,09 September
-91.112756,41.483922,9,09 September
-83.938244,33.034296,10,10 October
-81.33778950255409,27.189430104065945,12,12 December
-81.33778950255409,27.189430104065945,12,12 December
-81.33778950255409,27.189430104065945,12,12 December
-81.33778950255409,27.189430104065945,12,12 December
-73.326018,40.695134,9,09 September
-74.276,40.26,8,08 August
-74.276,40.26,9,09 September
-74.276,40.26,9,09 September
-74.276,40.26,9,09 September
-74.276,40.26,9,09 September
-61.37,15.31,7,07 July
-96.7898,46.8772,7,07 July
-102.076486,30.224962,8,08 August
-81.5267,41.5931,8,08 August
-102.076486,30.224962,10,10 October
-102.076486,30.224962,10,10 October
-61.399592,10.641441,2,02 February
-63.62583,44.63583,8,08 August
-73.944,41.115,9,09 September
-81.5267,41.5931,9,09 September
-81.5267,41.5931,9,09 September
-81.5267,41.5931,9,09 September
-81.5267,41.5931,9,09 September
-81.5267,41.5931,10,10 October
-81.5267,41.5931,10,10 October
-81.5267,41.5931,10,10 October
-61.399592,10.641441,4,04 April
-61.399592,10.641441,4,04 April
-61.399592,10.641441,7,07 July
-73.419087,40.666446,10,10 October
-96.778126,32.76783,3,03 March
-80.48172,25.467764,8,08 August
-87.76534,41.99698,9,09 September
-83.941206,42.619641,9,09 September
-83.941206,42.619641,9,09 September
-85.919167,42.738889,9,09 September
-83.941206,42.619641,9,09 September
-83.941206,42.619641,9,09 September
-84.387982,33.748995,8,08 August
-84.387982,33.748995,8,08 August
-84.387982,33.748995,8,08 August
-84.466987,33.790283,8,08 August
-84.387982,33.748995,8,08 August
-84.387982,33.748995,8,08 August
-70.60939505091555,41.409955073655524,9,09 September
-61.399592,10.641441,1,01 January
-61.399592,10.641441,1,01 January
-61.399592,10.641441,1,01 January
-82.959094,42.700865,10,10 October
-84.483865,42.736979,7,07 July
-87.76534,41.99698,9,09 September
-61.399592,10.641441,11,11 November
-61.399592,10.641441,11,11 November
-61.399592,10.641441,11,11 November
-61.399592,10.641441,12,12 December
-61.399592,10.641441,12,12 December
-61.399592,10.641441,12,12 December
-61.399592,10.641441,7,07 July
-61.399592,10.641441,7,07 July
-61.399592,10.641441,7,07 July
-61.399592,10.641441,7,07 July
-61.399592,10.641441,7,07 July
-61.399592,10.641441,7,07 July
-61.399592,10.641441,7,07 July
-61.399592,10.641441,7,07 July
-61.399592,10.641441,7,07 July
-61.399592,10.641441,7,07 July
-61.399592,10.641441,7,07 July
-84.483865,42.736979,9,09 September
-84.483865,42.736979,8,08 August
-73.627858,41.030298,9,09 September
-84.483865,42.736979,9,09 September
-83.377936,33.960948,11,11 November
-83.367332,33.951168,11,11 November
-61.399592,10.641441,11,11 November
-61.399592,10.641441,11,11 November
-61.399592,10.641441,11,11 November
-83.04583,42.33139,9,09 September
-83.04583,42.33139,11,11 November
-61.399592,10.641441,7,07 July
-83.04583,42.33139,10,10 October
-83.04583,42.33139,10,10 October
-83.045754,42.331427,10,10 October
-85.8397,35.2401,8,08 August
-83.3576,33.9519,9,09 September
-85.8397,35.2401,9,09 September
-83.3576,33.9519,10,10 October
-93.0913,44.9544,9,09 September
-93.0913,44.9544,9,09 September
-93.0913,44.9544,9,09 September
-71.966462,41.354266,10,10 October
-71.966462,41.354266,11,11 November
-71.966462,41.354266,11,11 November
-71.966462,41.354266,10,10 October
-71.966462,41.354266,10,10 October
-71.966462,41.354266,11,11 November
-96.4049,42.4963,9,09 September
-96.4049,42.4963,9,09 September
-96.4049,42.4963,9,09 September
-96.4049,42.4963,9,09 September
-96.4049,42.4963,9,09 September
-96.4049,42.4963,9,09 September
-96.4049,42.4963,9,09 September
-96.4049,42.4963,10,10 October
-78.63882,35.7801,8,08 August
-95.0383,40.7419,10,10 October
-73.84514,41.19704,9,09 September
-73.84514,41.19704,9,09 September
-73.84514,41.19704,10,10 October
-71.42617,41.79788,10,10 October
-75.5606,39.7458,9,09 September
-93.0913,44.9544,11,11 November
-93.0913,44.9544,11,11 November
-93.1978,44.9694,8,08 August
-76.73343,39.0075,9,09 September
-83.742,10.64405,10,10 October
-84.13281,9.38773,10,10 October
-85.61549,10.83641,12,12 December
-84.80807,10.30519,6,06 June
-84.01131,10.06306,2,02 February
-84.17815,10.26029,8,08 August
-82.95587,8.79597,7,07 July
-83.23231,8.69061,3,03 March
-85.68268,9.98487,6,06 June
-85.54107,10.98317,11,11 November
-83.56671,8.6791,7,07 July
-72.18,46.09,7,07 July
-70.65,41.53,9,09 September
-86.79043,33.4116,9,09 September
-86.79061,33.41148,9,09 September
-95.41972,29.0425,9,09 September
-83.56671,8.6791,10,10 October
-84.05023,10.40126,7,07 July
-84.13281,9.38773,10,10 October
-84.60812,9.77423,6,06 June
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.54107,10.98317,11,11 November
-85.34839,10.81929,11,11 November
-84.80807,10.30519,12,12 December
-83.56671,8.6791,6,06 June
-83.06352,9.8228,5,05 May
-85.42948,10.99261,11,11 November
-48.93,-25.3,3,03 March
-95.07414,29.58389,7,07 July
-81.7397,40.79377,8,08 August
-68.222,47.358,9,09 September
-45.7814,-12.09169,2,02 February
-58.82114,-13.54854,2,02 February
-83.28313,8.75939,3,03 March
-85.61549,10.83641,12,12 December
-83.742,10.64405,8,08 August
-85.31,10.97,3,03 March
-80.14,43.54,10,10 October
-86.17982,32.34364,8,08 August
-86.79055,33.41164,8,08 August
-97.7586,30.41798,10,10 October
-51.23474,-27.40103,10,10 October
-52.8216,-28.44937,10,10 October
-55.63741,-12.42282,10,10 October
-85.61549,10.83641,7,07 July
-85.61549,10.83641,12,12 December
-85.61549,10.83641,7,07 July
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.28601,10.75348,7,07 July
-84.80807,10.30519,12,12 December
-83.23231,8.69061,3,03 March
-84.31528,10.05364,4,04 April
-70.56,41.63,9,09 September
-80.14,43.54,8,08 August
-80.14,43.54,10,10 October
-99.58278,24.8293,10,10 October
-102.01695,26.80562,6,06 June
-76.79004,39.18347,8,08 August
-95.07414,29.58389,9,09 September
-95.41972,29.0425,12,12 December
-97.07129,32.79578,9,09 September
-116.411,32.872,8,08 August
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.28601,10.75348,7,07 July
-84.80807,10.30519,12,12 December
-83.56671,8.6791,6,06 June
-85.42948,10.99261,11,11 November
-85.42948,10.99261,11,11 November
-83.56671,8.6791,7,07 July
-84.01222,10.05945,6,06 June
-85.46,11,8,08 August
-80.14,43.54,8,08 August
-82.37062,35.54443,9,09 September
-95.07414,29.58389,7,07 July
-54.2673,-28.30075,11,11 November
-96.77782,32.99234,2,02 February
-116.411,32.872,8,08 August
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-84.80807,10.30519,12,12 December
-84.80807,10.30519,7,07 July
-85.61549,10.83641,5,05 May
-85.61549,10.83641,5,05 May
-84.01131,10.06306,8,08 August
-76.66764,39.06281,9,09 September
-82.37061,35.54444,8,08 August
-82.37063,35.54444,8,08 August
-95.41985,29.04259,12,12 December
-96.65373,32.88777,9,09 September
-94.49051,32.68438,9,09 September
-54.87525,-15.32392,2,02 February
-85.61549,10.83641,4,04 April
-85.61549,10.83641,12,12 December
-85.28601,10.75348,7,07 July
-85.61549,10.83641,12,12 December
-84.80807,10.30519,12,12 December
-84.80807,10.30519,12,12 December
-84.80807,10.30519,12,12 December
-82.37064,35.54442,10,10 October
-85.63,10.82,12,12 December
-86.70774,33.55852,9,09 September
-95.07414,29.58389,9,09 September
-81.33122,40.96367,8,08 August
-85.42948,10.99261,1,01 January
-85.42948,10.99261,1,01 January
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-84.01131,10.06306,2,02 February
-84.0091,10.43196,3,03 March
-84.80807,10.30519,12,12 December
-82.95587,8.79597,11,11 November
-73.09,45.69,9,09 September
-70.65,41.53,9,09 September
-48.87,-25.4,3,03 March
-73.13012,44.7392,8,08 August
-86.70121,33.57971,8,08 August
-72.52685,43.13237,9,09 September
-96.70088,32.89813,10,10 October
-96.66476,32.93284,9,09 September
-95.41972,29.0425,9,09 September
-97.32535,32.53897,5,05 May
-95.41972,29.0425,12,12 December
-68.222,47.358,9,09 September
-50.16324,-25.10549,12,12 December
-85.61549,10.83641,11,11 November
-85.61549,10.83641,7,07 July
-85.61549,10.83641,12,12 December
-85.61549,10.83641,7,07 July
-70.54,41.61,9,09 September
-70.54,41.61,9,09 September
-70.56,41.63,9,09 September
-70.65,41.53,9,09 September
-48.88,-25.36,3,03 March
-102.01695,26.80562,9,09 September
-102.13855,26.8775,6,06 June
-86.79055,33.41161,8,08 August
-95.07414,29.58389,9,09 September
-95.07414,29.58389,8,08 August
-96.70306,32.89011,9,09 September
-97.75854,30.41799,11,11 November
-84.13281,9.38773,8,08 August
-85.61549,10.83641,12,12 December
-85.61549,10.83641,7,07 July
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.42948,10.99261,7,07 July
-84.80807,10.30519,12,12 December
-85.42948,10.99261,7,07 July
-84.80807,10.30519,12,12 December
-84.80807,10.30519,12,12 December
-84.80807,10.30519,12,12 December
-85.57354,10.86551,12,12 December
-48.89,-25.35,3,03 March
-85.47,10.89,8,08 August
-102.01695,26.80562,6,06 June
-68.7167,18.6667,11,11 November
-97.6678,29.88686,9,09 September
-95.07414,29.58389,8,08 August
-51.48177,-23.26803,10,10 October
-85.61549,10.83641,7,07 July
-84.60812,9.76745,6,06 June
-70.54,41.61,9,09 September
-70.65,41.53,9,09 September
-48.88,-25.35,4,04 April
-67.07,45.08,8,08 August
-86.70687,33.55901,8,08 August
-96.62018,32.99749,9,09 September
-86.79059,33.41163,8,08 August
-96.62018,32.99749,9,09 September
-95.41972,29.0425,1,01 January
-53.86863,-24.28076,12,12 December
-48.89,-25.35,3,03 March
-80.14,43.54,9,09 September
-85.61549,10.83641,12,12 December
-84.80807,10.30519,6,06 June
-83.59129,8.48017,1,01 January
-84.80807,10.30519,12,12 December
-84.80807,10.30519,12,12 December
-85.40279,10.01124,4,04 April
-97.7586,30.41798,10,10 October
-68.222,47.358,9,09 September
-80.41,42.58,8,08 August
-68.222,47.358,9,09 September
-85.42948,10.99261,1,01 January
-84.13281,9.38773,7,07 July
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.28601,10.75348,7,07 July
-85.42948,10.99261,7,07 July
-84.17815,10.26029,4,04 April
-85.42948,10.99261,7,07 July
-70.65,41.53,9,09 September
-68.7167,18.6667,11,11 November
-95.41972,29.0425,2,02 February
-97.01598,32.31164,7,07 July
-95.41972,29.0425,9,09 September
-49.26203,-16.69934,3,03 March
-52.8024,-28.40597,10,10 October
-68.222,47.358,9,09 September
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.54107,10.98317,12,12 December
-85.54107,10.98317,11,11 November
-84.80807,10.30519,12,12 December
-85.45444,11.06304,2,02 February
-85.42948,10.99261,7,07 July
-84.78885,10.89381,6,06 June
-83.56671,8.6791,7,07 July
-80.13,43.54,7,07 July
-102.01695,26.80562,6,06 June
-99.583,24.82919,6,06 June
-76.65915,39.04561,8,08 August
-82.37069,35.5445,9,09 September
-70.6718,41.52693,9,09 September
-97.01597,32.31166,7,07 July
-97.01493,32.31141,8,08 August
-97.7586,30.41798,1,01 January
-97.7586,30.41798,2,02 February
-55.7388,-12.55456,3,03 March
-77.55254,37.65657,8,08 August
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-83.59129,8.48017,1,01 January
-99.58304,24.82934,10,10 October
-78.6875,-0.02194,10,10 October
-88.93043,37.37623,9,09 September
-92.07954,30.62071,7,07 July
-96.64241,32.81435,10,10 October
-46.02979,-12.12311,10,10 October
-68.222,47.358,9,09 September
-68.222,47.358,9,09 September
-84.79662,10.27672,8,08 August
-84.13281,9.38773,10,10 October
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.28601,10.75348,7,07 July
-83.59129,8.48017,8,08 August
-84.80807,10.30519,12,12 December
-102.01695,26.80562,9,09 September
-82.37062,35.54444,9,09 September
-51.17398,-23.30694,12,12 December
-95.41972,29.0425,4,04 April
-83.59129,8.48017,12,12 December
-85.35191,10.77678,6,06 June
-85.61549,10.83641,12,12 December
-85.61549,10.83641,7,07 July
-85.61549,10.83641,12,12 December
-85.28601,10.75348,7,07 July
-48.93,-25.3,3,03 March
-97.00195,32.52535,9,09 September
-49.35574,-18.0153,2,02 February
-47.33975,-15.54896,1,01 January
-68.222,47.358,9,09 September
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.61549,10.83641,12,12 December
-85.47133,10.92827,6,06 June
-84.80807,10.30519,12,12 December
-83.24777,8.68068,3,03 March
-83.71651,10.59427,8,08 August
-85.42948,10.99261,7,07 July
-48.86,-25.39,2,02 February
-85.39,10.88,1,01 January
-80.14,43.54,8,08 August
-80.14,43.54,9,09 September
-95.07414,29.58389,9,09 September
-95.07414,29.58389,9,09 September
-86.79044,33.41159,9,09 September
-82.37069,35.5445,9,09 September
-97.01598,32.31169,7,07 July
-68.222,47.358,8,08 August
-68.29,47.373,9,09 September
-85.61549,10.83641,12,12 December
-85.61549,10.83641,6,06 June
-84.80807,10.30519,12,12 December
-83.3978,8.54609,10,10 October
-85.73102,10.90193,5,05 May
-70.67,41.53,9,09 September
-80.14,43.54,10,10 October
-95.07414,29.58389,9,09 September
-97.77094,30.4639,9,09 September
-85.61549,10.83641,7,07 July
-85.61549,10.83641,3,03 March
-85.38327,10.36667,1,01 January
-82.79294,8.89147,3,03 March
-80.14,43.54,8,08 August
-86.79055,33.41161,8,08 August
-70.8578,42.49996,8,08 August
-76.64701,39.00989,8,08 August
-95.07414,29.58389,7,07 July
-70.66239,41.52387,9,09 September
-53.45881,-24.96614,12,12 December
-84.80807,10.30519,12,12 December
-85.54107,10.98317,11,11 November
-83.23231,8.69061,3,03 March
-85.46,11,10,10 October
-64.1167,-30.3833,1,01 January
-86.79044,33.41159,9,09 September
-54.79914,-22.22809,2,02 February
-47.24653,-21.8258,12,12 December
-85.61549,10.83641,7,07 July
-85.42948,10.99261,7,07 July
-83.19141,9.92573,9,09 September
-85.54107,10.98317,11,11 November
-72.45,45.65,9,09 September
-70.65,41.53,9,09 September
-97.69849,30.31279,9,09 September
-47.82282,-21.16648,1,01 January
-85.42948,10.99261,1,01 January
-85.42948,10.99261,11,11 November
-84.99497,10.61046,9,09 September
-85.61549,10.83641,12,12 December
-85.61549,10.83641,6,06 June
-85.28601,10.75348,7,07 July
-84.80807,10.30519,6,06 June
-85.61549,10.83641,11,11 November
-85.42948,10.99261,7,07 July
-85.61549,10.83641,1,01 January
-85.42948,10.99261,7,07 July
-84.80807,10.30519,12,12 December
-85.54107,10.98317,11,11 November
-84.80807,10.30519,12,12 December
-80.13,43.54,7,07 July
-80.14,43.54,9,09 September
-76.85223,38.99712,7,07 July
-102.13855,26.8775,6,06 June
-68.29,47.373,9,09 September
-70.65,41.53,9,09 September
-70.65,41.53,9,09 September
-82.83644,8.94944,12,12 December
-85.61549,10.83641,12,12 December
-83.59129,8.48017,8,08 August
-83.58856,8.47927,11,11 November
-83.71651,10.59427,8,08 August
-72.52685,43.13237,8,08 August
-76.78436,39.07393,8,08 August
-96.69208,32.85547,7,07 July
-95.41972,29.0425,11,11 November
-86.816667,14.15,5,05 May
-86.816667,14.15,6,06 June
-86.816667,14.15,7,07 July
-86.816667,14.15,8,08 August
-86.816667,14.15,9,09 September
-86.916667,13.933333,6,06 June
-86.916667,13.933333,7,07 July
-86.916667,13.933333,8,08 August
-86.916667,13.933333,9,09 September
-86.816667,14.15,5,05 May
-86.816667,14.15,6,06 June
-86.816667,14.15,7,07 July
-86.816667,14.15,8,08 August
-86.816667,14.15,9,09 September
-86.916667,13.933333,5,05 May
-86.916667,13.933333,6,06 June
-86.916667,13.933333,7,07 July
-86.916667,13.933333,8,08 August
-86.916667,13.933333,9,09 September
-81.275,26.595,11,11 November
-81.275,26.595,3,03 March
-81.275,26.595,11,11 November
-81.275,26.595,3,03 March
-81.275,26.595,12,12 December
-81.275,26.595,3,03 March
-81.275,26.595,11,11 November
-81.275,26.595,4,04 April
-80.63321,25.55173,11,11 November
-80.63321,25.55173,2,02 February
-80.63321,25.55173,5,05 May
-80.63321,25.55173,11,11 November
-80.63321,25.55173,2,02 February
-80.63321,25.55173,12,12 December
-80.63321,25.55173,3,03 March
-80.63321,25.55173,11,11 November
-80.635,26.668611,12,12 December
-80.635,26.668611,2,02 February
-80.635,26.668611,11,11 November
-80.635,26.668611,4,04 April
-80.635,26.668611,4,04 April
-80.635,26.668611,12,12 December
-80.635,26.668611,4,04 April
-80.635,26.668611,12,12 December
-80.635,26.668611,4,04 April
-89.01,42.26,7,07 July
-87.08,30.39,10,10 October
-122.88,38.38,1,01 January
-77.65,37.51,8,08 August
-99.07,29.73,10,10 October
-80.71881,28.42843,11,11 November
-81.76052,28.03729,11,11 November
-76.43645,40.24094,10,10 October
-76.63265,40.4521,10,10 October
-79.96198,43.53733,9,09 September
-79.96207,43.53728,9,09 September
-77.3141,44.47636,10,10 October
-76.71486,39.10349,9,09 September
-76.71381,39.10323,9,09 September
-77.31224,44.47803,10,10 October
-79.14161,41.9353,10,10 October
-76.71552,39.10254,8,08 August
-75.2071,38.09331,10,10 October
-75.20709,38.09329,10,10 October
-77.63091,37.41702,9,09 September
-87.96974,43.19098,9,09 September
-76.7145,39.10351,8,08 August
-77.31407,44.47641,9,09 September
-79.67424,43.5651,9,09 September
-74.96866,39.28991,9,09 September
-75.2071,38.09333,10,10 October
-86.01417,37.44598,11,11 November
-86.01417,37.44598,7,07 July
-84.28584,30.49359,10,10 October
-86.15854,34.20573,7,07 July
-76.80737,40.64003,9,09 September
-76.82665,40.68342,9,09 September
-77.12228,40.72282,10,10 October
-76.27767,41.40066,9,09 September
-75.47784,41.4823,7,07 July
-94.57415,32.50437,9,09 September
-86.79051,33.41161,10,10 October
-94.29713,35.33498,9,09 September
-75.62458,40.47003,9,09 September
-75.83671,40.67693,11,11 November
-93.70512,32.44858,10,10 October
-75.03768,39.89152,10,10 October
-86.01417,37.44601,8,08 August
-84.0792,37.07507,9,09 September
-88.64218,40.25241,9,09 September
-76.71485,39.10302,9,09 September
-77.48402,37.5187,9,09 September
-76.71309,39.10328,9,09 September
-86.01417,37.446040000000004,8,08 August
-79.38173,39.39846,8,08 August
-93.70512,32.4486,6,06 June
-93.70529,32.44856,9,09 September
-78.24881,41.51479,10,10 October
-74.09383,42.71547,10,10 October
-75.22654,41.90916,8,08 August
-79.23697,40.66198,11,11 November
-78.31041,40.26917,7,07 July
-78.31041,40.26917,7,07 July
-78.31041,40.26917,8,08 August
-78.31041,40.26917,8,08 August
-78.28181,40.47228,7,07 July
-78.28181,40.47228,7,07 July
-78.28181,40.47228,8,08 August
-78.28181,40.47228,8,08 August
-78.28181,40.47228,8,08 August
-78.28181,40.47228,8,08 August
-78.23793,40.66267,7,07 July
-78.23793,40.66267,8,08 August
-78.23793,40.66267,8,08 August
-78.23793,40.66267,9,09 September
-77.88098,40.75824,7,07 July
-77.88098,40.75824,7,07 July
-77.88098,40.75824,7,07 July
-77.88098,40.75824,7,07 July
-77.88098,40.75824,8,08 August
-77.88098,40.75824,8,08 August
-77.88098,40.75824,8,08 August
-77.88098,40.75824,8,08 August
-77.88098,40.75824,8,08 August
-77.88098,40.75824,9,09 September
-77.88098,40.75824,9,09 September
-77.88098,40.75824,9,09 September
-78.00328,40.70558,6,06 June
-78.00328,40.70558,7,07 July
-78.00328,40.70558,7,07 July
-78.00328,40.70558,7,07 July
-78.00328,40.70558,7,07 July
-78.00328,40.70558,8,08 August
-78.00328,40.70558,8,08 August
-78.00328,40.70558,8,08 August
-78.00328,40.70558,8,08 August
-78.00328,40.70558,8,08 August
-78.00328,40.70558,9,09 September
-78.00328,40.70558,9,09 September
-78.00328,40.70558,9,09 September
-78.00328,40.70558,9,09 September
-78.02315,40.78296,7,07 July
-78.02315,40.78296,7,07 July
-78.02315,40.78296,7,07 July
-78.02315,40.78296,7,07 July
-78.02315,40.78296,8,08 August
-78.02315,40.78296,8,08 August
-78.02315,40.78296,8,08 August
-78.02315,40.78296,8,08 August
-78.02315,40.78296,9,09 September
-77.18197,41.01406,8,08 August
-77.18197,41.01406,8,08 August
-77.18197,41.01406,8,08 August
-77.18197,41.01406,8,08 August
-77.18197,41.01406,9,09 September
-80.26876,42.04369,8,08 August
-80.26876,42.04369,8,08 August
-80.26876,42.04369,8,08 August
-80.26876,42.04369,8,08 August
-80.26876,42.04369,8,08 August
-80.26876,42.04369,9,09 September
-80.26876,42.04369,9,09 September
-79.83294,42.20019,8,08 August
-79.83294,42.20019,8,08 August
-79.83294,42.20019,8,08 August
-79.83294,42.20019,8,08 August
-79.83294,42.20019,8,08 August
-79.83294,42.20019,9,09 September
-79.83294,42.20019,9,09 September
-79.83294,42.20019,9,09 September
-79.83294,42.20019,9,09 September
-79.83294,42.20019,10,10 October
-79.83294,42.20019,10,10 October
-79.83294,42.20019,10,10 October
-79.83294,42.20019,10,10 October
-79.83294,42.20019,10,10 October
-80.29607,42.03875,7,07 July
-80.29607,42.03875,7,07 July
-80.29607,42.03875,8,08 August
-80.29607,42.03875,8,08 August
-80.29607,42.03875,8,08 August
-80.29607,42.03875,8,08 August
-80.29607,42.03875,9,09 September
-80.29607,42.03875,9,09 September
-79.89908,40.01902,7,07 July
-79.89908,40.01902,7,07 July
-79.89908,40.01902,8,08 August
-79.89908,40.01902,8,08 August
-79.89908,40.01902,8,08 August
-79.89908,40.01902,8,08 August
-79.89908,40.01902,8,08 August
-79.89908,40.01902,9,09 September
-79.23687,40.66198,8,08 August
-79.23687,40.66198,8,08 August
-79.23687,40.66198,8,08 August
-79.23687,40.66198,9,09 September
-79.23687,40.66198,9,09 September
-79.23687,40.66198,9,09 September
-79.23687,40.66198,9,09 September
-79.23687,40.66198,10,10 October
-76.30431,40.08925,8,08 August
-76.30431,40.08925,9,09 September
-76.30997,39.97971,8,08 August
-76.30997,39.97971,9,09 September
-75.68061,40.71841,8,08 August
-75.68061,40.71841,8,08 August
-75.68061,40.71841,9,09 September
-77.15532,41.22156,6,06 June
-77.15532,41.22156,6,06 June
-77.15532,41.22156,6,06 June
-77.15532,41.22156,7,07 July
-77.15532,41.22156,7,07 July
-77.15532,41.22156,7,07 July
-77.15532,41.22156,8,08 August
-77.15532,41.22156,8,08 August
-77.15532,41.22156,8,08 August
-77.15532,41.22156,9,09 September
-77.15532,41.22156,9,09 September
-76.90409,41.27177,6,06 June
-76.90409,41.27177,6,06 June
-76.90409,41.27177,6,06 June
-76.90409,41.27177,7,07 July
-76.90409,41.27177,7,07 July
-76.90409,41.27177,7,07 July
-76.90409,41.27177,8,08 August
-76.90409,41.27177,8,08 August
-76.90409,41.27177,8,08 August
-76.90409,41.27177,8,08 August
-76.90409,41.27177,8,08 August
-76.90409,41.27177,9,09 September
-76.90409,41.27177,9,09 September
-76.90409,41.27177,9,09 September
-76.77474,41.2126,6,06 June
-76.77474,41.2126,6,06 June
-76.77474,41.2126,6,06 June
-76.77474,41.2126,7,07 July
-76.77474,41.2126,7,07 July
-76.77474,41.2126,8,08 August
-75.33672,40.28152,8,08 August
-75.32568,40.71097,9,09 September
-76.21079,40.91977,7,07 July
-76.21079,40.91977,7,07 July
-76.21079,40.91977,8,08 August
-76.55308,40.58336,6,06 June
-76.55308,40.58336,7,07 July
-76.55308,40.58336,8,08 August
-76.55308,40.58336,8,08 August
-76.55308,40.58336,8,08 August
-76.55308,40.58336,8,08 August
-76.55308,40.58336,9,09 September
-81.339392,43.073911,9,09 September
-76.662844,35.846164,9,09 September
-76.653133,35.850536,9,09 September
-76.659336,35.863556,9,09 September
-80.632675,26.668667,4,04 April
-80.632675,26.668667,5,05 May
-82.417683,29.785389,9,09 September
-81.122547,26.884178,4,04 April
-81.122547,26.884178,5,05 May
-66.391633,17.983592,4,04 April
-66.392342,17.958514,4,04 April
-76.952539,-12.080989,5,05 May
-76.952539,-12.080989,6,06 June
-76.952539,-12.080989,7,07 July
-65.6905,-27.336417,12,12 December
-65.6905,-27.336417,1,01 January
-65.579733,-27.773717,1,01 January
-64.893583,-26.919167,2,02 February
-64.807442,-26.557957,1,01 January
-65.337519,-26.478806,1,01 January
-56.111306,-28.446528,11,11 November
-56.146417,-28.37025,11,11 November
-56.07411,-28.582861,12,12 December
-57.498306,-27.476392,12,12 December
-57.878444,-29.173083,1,01 January
-58.571139,-26.696889,11,11 November
-58.522556,-26.711722,12,12 December
-59.849131,-34.382383,1,01 January
-62.251333,-28.893328,4,04 April
-64.203328,-24.722236,1,01 January
-59.3614,-28.479525,11,11 November
-53.718111,-29.719556,12,12 December
-55.786778,-27.200694,1,01 January
-56.462806,-27.278833,12,12 December
-66.829694,-29.584417,6,06 June
-60.821556,-26.782583,1,01 January
-61.497333,-27.427722,1,01 January
-62.355028,-27.644167,1,01 January
-64.794889,-26.355028,7,07 July
-66.075111,-26.811278,7,07 July
-65.480694,-23.746611,1,01 January
-65.036333,-24.789778,1,01 January
-65.085722,-25.973861,1,01 January
-64.530444,-23.716056,1,01 January
-64.947444,-25.642083,1,01 January
-65.45425,-23.98625,1,01 January
-64.353361,-33.930889,1,01 January
-60.597139,-25.955389,3,03 March
-65.283167,-26.830611,3,03 March
-52.333333,4.85,11,11 November
-52.333333,4.85,12,12 December
-52.333333,4.85,1,01 January
-52.333333,4.85,2,02 February
-52.333333,4.85,3,03 March
-52.333333,4.85,4,04 April
-52.333333,4.85,6,06 June
-52.333333,4.85,7,07 July
-52.333333,4.85,8,08 August
-52.333333,4.85,10,10 October
-52.333333,4.85,11,11 November
-52.333333,4.85,12,12 December
-52.333333,4.85,1,01 January
-52.333333,4.85,2,02 February
-52.333333,4.85,3,03 March
-52.333333,4.85,4,04 April
-52.333333,4.85,11,11 November
-52.333333,4.85,12,12 December
-52.333333,4.85,1,01 January
-52.333333,4.85,2,02 February
-52.333333,4.85,3,03 March
-52.333333,4.85,4,04 April
-52.333333,4.85,5,05 May
-52.333333,4.85,6,06 June
-52.333333,4.85,7,07 July
-52.333333,4.85,8,08 August
-52.333333,4.85,9,09 September
-52.333333,4.85,10,10 October
-52.333333,4.85,11,11 November
-52.333333,4.85,12,12 December
